word,ENT,Musculoskeletal,Respiratory
prospective,0.0,0.0,1.0
prostaglandin,0.0,0.0,1.0
prostaglandins,0.0,0.0,1.0
prostate,1.0,0.0,0.0
prostheses,1.0,0.0,0.0
prosthesis,4.0,1.0,0.0
prosthetic,1.0,4.0,0.0
protect,2.0,12.0,1.0
protected,0.0,0.0,1.0
protecting,1.0,0.0,0.0
protection,0.0,3.0,1.0
protective,2.0,2.0,2.0
protectors,0.0,1.0,0.0
protects,1.0,1.0,0.0
protein,0.0,7.0,5.0
proteinlike,0.0,0.0,1.0
proteinrich,0.0,0.0,1.0
proteins,0.0,0.0,2.0
proteinuria,0.0,1.0,0.0
proteoglycans,0.0,2.0,0.0
proteolytic,0.0,0.0,1.0
proteus,1.0,0.0,0.0
prothrombin,1.0,0.0,1.0
protocol,1.0,0.0,2.0
protocols,0.0,0.0,1.0
protozoan,0.0,0.0,2.0
protracted,0.0,1.0,0.0
protraction,0.0,1.0,0.0
protruding,0.0,2.0,1.0
protrusion,0.0,1.0,0.0
protrusionnucleus,0.0,1.0,0.0
protrusions,0.0,1.0,0.0
prove,2.0,1.0,1.0
proved,0.0,0.0,1.0
proven,1.0,0.0,0.0
provide,16.0,40.0,33.0
provided,0.0,2.0,1.0
provider,0.0,0.0,3.0
provides,1.0,6.0,5.0
providing,3.0,1.0,6.0
provok,2.0,1.0,0.0
proximal,0.0,11.0,1.0
pruritus,4.0,0.0,0.0
ps,0.0,1.0,0.0
pseudogout,0.0,8.0,0.0
pseudohypertrophic,0.0,2.0,0.0
pseudom,2.0,0.0,0.0
psoriasis,1.0,1.0,0.0
psychogenic,0.0,1.0,0.0
psychological,0.0,1.0,0.0
psychotherapy,1.0,0.0,0.0
pterygium,0.0,1.0,0.0
pterygoid,1.0,0.0,0.0
ptt,0.0,0.0,3.0
puberty,1.0,1.0,0.0
pubis,0.0,3.0,0.0
public,2.0,0.0,5.0
publicized,0.0,0.0,1.0
published,1.0,0.0,0.0
pucker,0.0,1.0,0.0
pul,2.0,0.0,1.0
pull,1.0,4.0,0.0
pulley,0.0,1.0,0.0
pulling,1.0,2.0,0.0
pulls,0.0,1.0,1.0
pulmonale,2.0,1.0,38.0
pulmonar,0.0,1.0,4.0
pulmonary,2.0,7.0,212.0
pulmonarysevere,0.0,0.0,1.0
pulmonic,0.0,0.0,3.0
pulposus,0.0,8.0,0.0
pulposusthe,0.0,1.0,0.0
pulse,3.0,0.0,19.0
pulses,0.0,1.0,2.0
pump,1.0,1.0,0.0
punched,0.0,1.0,0.0
punchedout,0.0,0.0,1.0
puncture,1.0,1.0,0.0
pure,5.0,0.0,1.0
purified,0.0,0.0,1.0
purine,0.0,2.0,0.0
purinerich,0.0,1.0,0.0
purines,0.0,1.0,0.0
purpose,0.0,1.0,0.0
purpura,1.0,2.0,1.0
purpuraa,0.0,1.0,0.0
pursed,0.0,0.0,1.0
pursedlip,0.0,0.0,4.0
purulent,19.0,1.0,4.0
pus,5.0,5.0,2.0
pusfilled,0.0,0.0,1.0
push,1.0,1.0,3.0
pushback,1.0,0.0,0.0
pushed,1.0,0.0,0.0
pushes,0.0,0.0,1.0
pushing,0.0,1.0,0.0
pustulant,1.0,0.0,0.0
put,1.0,6.0,2.0
putrid,0.0,0.0,2.0
puts,0.0,2.0,0.0
putum,0.0,0.0,1.0
pyoderma,1.0,0.0,0.0
pyogenesis,0.0,1.0,0.0
pyogenic,0.0,1.0,0.0
pyrazinamide,0.0,0.0,1.0
pyridoxine,0.0,0.0,1.0
pyrophos,0.0,1.0,0.0
pyrophosphate,0.0,2.0,0.0
q,0.0,0.0,2.0
qaseem,0.0,1.0,0.0
qt,0.0,0.0,5.0
qu,0.0,0.0,1.0
quadrant,0.0,0.0,1.0
quadriceps,0.0,2.0,0.0
quadricepssetting,0.0,1.0,0.0
quadricepsstretching,0.0,1.0,0.0
quality,3.0,0.0,2.0
quantitative,0.0,1.0,0.0
quantity,0.0,0.0,2.0
quarantine,0.0,0.0,1.0
quartz,0.0,0.0,1.0
question,0.0,2.0,0.0
questions,1.0,1.0,1.0
quickly,0.0,3.0,6.0
quiescent,0.0,1.0,0.0
quiet,1.0,0.0,6.0
quinine,1.0,0.0,0.0
quinolone,0.0,0.0,2.0
quinsy,1.0,0.0,0.0
quite,1.0,1.0,1.0
r,14.0,3.0,12.0
racemic,0.0,0.0,1.0
racheostomy,1.0,0.0,0.0
racquet,0.0,1.0,0.0
radial,0.0,0.0,1.0
radiant,0.0,0.0,1.0
radiates,0.0,3.0,0.0
radiating,0.0,0.0,1.0
radiation,1.0,0.0,2.0
radical,4.0,0.0,0.0
radiographic,0.0,1.0,1.0
radiographically,0.0,1.0,0.0
radiographs,0.0,1.0,0.0
radiography,1.0,0.0,0.0
radioisotope,0.0,1.0,0.0
radiologic,0.0,0.0,1.0
radiology,0.0,1.0,1.0
radionuclide,0.0,0.0,1.0
radiopaque,0.0,2.0,0.0
radius,0.0,4.0,0.0
rails,4.0,2.0,0.0
raise,1.0,4.0,4.0
raised,1.0,1.0,1.0
raises,0.0,1.0,2.0
raising,1.0,3.0,0.0
rajpurohit,0.0,0.0,1.0
raloxifene,0.0,1.0,0.0
ram,0.0,1.0,0.0
ramsey,0.0,0.0,1.0
rancid,1.0,0.0,0.0
range,4.0,2.0,3.0
rangeofmotion,0.0,1.0,2.0
ranges,0.0,0.0,1.0
ranging,3.0,0.0,3.0
ransfusion,2.0,1.0,1.0
ransfusions,0.0,0.0,1.0
rapid,4.0,9.0,12.0
rapidity,0.0,0.0,1.0
rapidly,1.0,7.0,4.0
rare,10.0,6.0,7.0
rarefying,0.0,1.0,0.0
rarely,6.0,12.0,4.0
rash,1.0,0.0,3.0
rashchest,0.0,0.0,1.0
rashes,0.0,1.0,0.0
rate,2.0,8.0,30.0
rates,1.0,1.0,7.0
rather,1.0,2.0,4.0
ratio,1.0,0.0,5.0
ration,0.0,0.0,1.0
rative,0.0,1.0,1.0
ray,0.0,0.0,1.0
rays,0.0,2.0,1.0
rbc,0.0,0.0,1.0
rbcs,0.0,0.0,1.0
rcraft,1.0,0.0,0.0
rd,0.0,4.0,0.0
rds,0.0,0.0,15.0
re,0.0,0.0,1.0
reabsorbed,0.0,1.0,0.0
reabsorption,0.0,2.0,2.0
reaccumulate,0.0,0.0,1.0
reach,2.0,2.0,3.0
reached,0.0,1.0,1.0
reaches,1.0,1.0,4.0
reaction,3.0,3.0,5.0
reactions,5.0,1.0,3.0
reactivate,0.0,0.0,1.0
reactivates,0.0,0.0,1.0
reactivation,0.0,0.0,2.0
reactive,0.0,4.0,0.0
read,1.0,0.0,1.0
readily,0.0,1.0,0.0
readiness,0.0,0.0,1.0
reading,4.0,1.0,0.0
readings,0.0,0.0,1.0
readjustment,0.0,1.0,0.0
realize,0.0,1.0,0.0
reappear,0.0,1.0,1.0
reasonable,1.0,0.0,0.0
reasons,0.0,0.0,2.0
reassurance,1.0,8.0,4.0
reassure,3.0,0.0,5.0
reating,0.0,0.0,1.0
receive,1.0,1.0,8.0
received,0.0,1.0,1.0
receiver,1.0,0.0,0.0
receives,1.0,1.0,5.0
receiving,1.0,0.0,11.0
recent,4.0,4.0,2.0
recently,0.0,0.0,3.0
receptor,1.0,1.0,1.0
receptors,1.0,0.0,1.0
recessive,3.0,2.0,0.0
recognition,1.0,1.0,1.0
recognize,3.0,8.0,2.0
recognized,1.0,0.0,2.0
recognizing,0.0,3.0,0.0
recoil,0.0,0.0,2.0
recollect,0.0,0.0,1.0
recommend,0.0,3.0,0.0
recommendation,0.0,0.0,1.0
recommendations,0.0,0.0,4.0
recommended,4.0,6.0,9.0
reconditioning,0.0,0.0,1.0
reconstruct,2.0,0.0,0.0
reconstruction,3.0,0.0,0.0
reconstructive,0.0,1.0,0.0
record,9.0,4.0,13.0
records,1.0,0.0,0.0
recover,0.0,0.0,1.0
recovered,0.0,0.0,2.0
recoveredantimicrobial,0.0,0.0,1.0
recovering,1.0,0.0,1.0
recovery,5.0,0.0,8.0
recreation,1.0,0.0,0.0
recruiting,1.0,0.0,0.0
recruitment,2.0,0.0,0.0
recumbent,0.0,1.0,0.0
recur,3.0,4.0,0.0
recurrence,12.0,2.0,2.0
recurrenceblisters,0.0,1.0,0.0
recurrences,1.0,0.0,0.0
recurrent,15.0,2.0,13.0
recurring,2.0,6.0,3.0
recurs,2.0,0.0,0.0
red,15.0,4.0,2.0
reddened,1.0,1.0,0.0
redness,5.0,6.0,0.0
reduce,13.0,16.0,19.0
reduced,0.0,7.0,7.0
reduces,0.0,4.0,8.0
reducing,1.0,4.0,2.0
reduction,2.0,10.0,1.0
reductions,0.0,0.0,1.0
reevaluated,0.0,0.0,1.0
reexpand,0.0,0.0,3.0
refer,2.0,10.0,7.0
references,1.0,1.0,1.0
referrals,0.0,0.0,3.0
referred,2.0,2.0,0.0
refers,1.0,0.0,2.0
refill,0.0,2.0,0.0
reflect,1.0,1.0,6.0
reflecting,0.0,0.0,1.0
reflects,3.0,0.0,4.0
reflex,3.0,4.0,2.0
reflexes,0.0,1.0,2.0
reflexometry,1.0,0.0,0.0
reflux,3.0,0.0,1.0
reforms,0.0,1.0,0.0
refractory,1.0,0.0,1.0
refrain,1.0,0.0,0.0
regain,0.0,1.0,0.0
regains,0.0,1.0,0.0
regarding,0.0,2.0,0.0
regardless,0.0,1.0,2.0
regeneration,0.0,1.0,0.0
regime,1.0,0.0,0.0
regimen,1.0,2.0,5.0
regimens,0.0,0.0,1.0
region,1.0,2.0,3.0
regional,3.0,0.0,2.0
regions,1.0,1.0,4.0
registers,1.0,0.0,0.0
regresses,0.0,1.0,0.0
regression,1.0,1.0,0.0
regular,3.0,7.0,4.0
regularly,0.0,5.0,4.0
regulating,0.0,0.0,1.0
regulation,0.0,1.0,0.0
regulations,0.0,0.0,1.0
regurgitate,1.0,0.0,0.0
rehabilitation,1.0,5.0,2.0
reinforce,2.0,1.0,0.0
reinforcement,0.0,0.0,2.0
reinnervation,1.0,0.0,0.0
reintubation,0.0,0.0,1.0
relapse,0.0,0.0,1.0
relate,0.0,0.0,1.0
related,3.0,4.0,7.0
relating,0.0,0.0,1.0
relation,0.0,0.0,1.0
relationship,1.0,0.0,0.0
relationships,0.0,1.0,0.0
relative,1.0,1.0,0.0
relatively,1.0,1.0,2.0
relatives,0.0,0.0,1.0
relaxant,0.0,1.0,0.0
relaxants,0.0,1.0,0.0
relaxation,0.0,1.0,5.0
relaxed,0.0,2.0,0.0
relaxes,0.0,0.0,1.0
release,0.0,10.0,5.0
released,0.0,2.0,0.0
releases,0.0,0.0,1.0
relentless,0.0,1.0,0.0
relevant,2.0,0.0,1.0
reliable,1.0,0.0,0.0
relief,2.0,12.0,1.0
relieve,17.0,24.0,15.0
relieved,1.0,3.0,2.0
relieves,1.0,3.0,1.0
relieving,0.0,2.0,1.0
remain,3.0,5.0,2.0
remainder,0.0,0.0,1.0
remaining,0.0,0.0,3.0
remains,5.0,5.0,1.0
remember,1.0,6.0,4.0
remembering,0.0,1.0,0.0
remind,2.0,2.0,2.0
remission,0.0,1.0,0.0
remissions,1.0,0.0,0.0
remnants,1.0,0.0,0.0
remodeling,1.0,4.0,1.0
remolding,0.0,1.0,0.0
removable,0.0,1.0,0.0
removal,7.0,8.0,14.0
remove,5.0,10.0,11.0
removed,11.0,5.0,3.0
removeds,1.0,0.0,0.0
removes,1.0,0.0,2.0
removing,1.0,1.0,3.0
renal,0.0,22.0,4.0
reossification,0.0,1.0,0.0
reparative,1.0,0.0,0.0
repeat,3.0,0.0,1.0
repeated,6.0,11.0,3.0
repeatedly,2.0,1.0,0.0
repetitive,0.0,5.0,0.0
replace,0.0,2.0,1.0
replaced,0.0,4.0,1.0
replacement,0.0,6.0,3.0
replaces,1.0,2.0,1.0
replacing,0.0,1.0,0.0
replicate,0.0,0.0,1.0
replicated,0.0,0.0,1.0
replication,0.0,0.0,1.0
report,12.0,21.0,23.0
reported,1.0,0.0,4.0
reporting,0.0,0.0,2.0
reposition,2.0,2.0,5.0
repositioning,1.0,0.0,1.0
represents,1.0,0.0,0.0
reproduced,0.0,1.0,0.0
reproduces,0.0,1.0,0.0
require,9.0,13.0,25.0
required,8.0,1.0,11.0
requirements,0.0,0.0,1.0
requires,14.0,11.0,35.0
requiring,0.0,0.0,4.0
rerepair,1.0,0.0,0.0
research,0.0,0.0,3.0
researchers,0.0,1.0,1.0
resecting,0.0,1.0,0.0
resection,2.0,0.0,5.0
resections,0.0,1.0,0.0
resemble,1.0,2.0,0.0
resembles,0.0,0.0,1.0
reserved,3.0,2.0,1.0
residents,0.0,1.0,0.0
residual,3.0,4.0,8.0
resilient,0.0,1.0,0.0
resistance,0.0,3.0,12.0
resistant,2.0,3.0,5.0
resists,1.0,1.0,0.0
resolution,0.0,2.0,5.0
resolve,1.0,0.0,1.0
resolved,0.0,0.0,1.0
resolves,2.0,1.0,1.0
resolving,1.0,0.0,1.0
resonance,5.0,1.0,3.0
resonancevery,0.0,0.0,1.0
resonant,0.0,0.0,1.0
resorb,0.0,1.0,0.0
resorbed,0.0,3.0,0.0
resorption,1.0,11.0,0.0
resource,0.0,0.0,1.0
resources,0.0,1.0,0.0
respirable,0.0,0.0,6.0
respiration,0.0,0.0,15.0
respirations,1.0,0.0,18.0
respirationve,0.0,0.0,1.0
respirators,0.0,0.0,2.0
respiratory,23.0,7.0,205.0
respiratorybreathlessness,0.0,0.0,1.0
respiratoryrate,0.0,0.0,1.0
respond,3.0,1.0,4.0
responding,1.0,0.0,0.0
responds,1.0,1.0,0.0
respons,1.0,0.0,0.0
response,5.0,3.0,22.0
responses,0.0,1.0,0.0
responsesuch,0.0,0.0,1.0
responsible,2.0,0.0,0.0
responsive,1.0,0.0,1.0
responsiveness,0.0,0.0,2.0
rest,11.0,29.0,30.0
restful,1.0,0.0,1.0
resting,2.0,2.0,1.0
restless,0.0,0.0,2.0
restlessness,2.0,0.0,15.0
restore,3.0,2.0,0.0
restores,2.0,1.0,0.0
restoring,0.0,1.0,0.0
restrict,0.0,0.0,1.0
restricted,1.0,7.0,1.0
restricting,0.0,1.0,1.0
restriction,1.0,4.0,4.0
restrictions,0.0,3.0,1.0
restrictive,0.0,0.0,3.0
restricts,0.0,0.0,1.0
result,23.0,22.0,40.0
resultant,2.0,2.0,2.0
resulted,0.0,1.0,1.0
resulting,8.0,15.0,13.0
results,28.0,24.0,50.0
resume,0.0,1.0,0.0
resumed,0.0,0.0,1.0
resuscitate,0.0,0.0,1.0
resuscitated,0.0,0.0,2.0
retain,1.0,0.0,1.0
retained,0.0,0.0,1.0
retaining,0.0,0.0,1.0
retard,0.0,2.0,0.0
retardation,0.0,1.0,1.0
retention,2.0,2.0,4.0
reticular,0.0,0.0,1.0
reticulin,0.0,0.0,1.0
reticulonodular,0.0,0.0,1.0
reticulum,0.0,1.0,0.0
retinacular,0.0,1.0,0.0
retinal,0.0,0.0,1.0
retinopathy,0.0,0.0,1.0
retraction,2.0,1.0,3.0
retractions,2.0,0.0,9.0
retrieved,0.0,1.0,9.0
retrophar,2.0,0.0,0.0
retropharyngeal,9.0,0.0,0.0
retrospective,0.0,0.0,2.0
retrosternal,0.0,0.0,1.0
retuck,0.0,1.0,0.0
return,4.0,2.0,6.0
returned,1.0,0.0,0.0
returning,0.0,1.0,1.0
revascularization,0.0,2.0,0.0
reveal,9.0,4.0,13.0
revealing,2.0,0.0,0.0
reveals,11.0,7.0,19.0
reversal,0.0,1.0,0.0
reverse,1.0,0.0,4.0
reversed,0.0,0.0,2.0
reverses,1.0,0.0,0.0
review,1.0,0.0,6.0
reviewed,1.0,0.0,0.0
revolved,0.0,0.0,1.0
rexertion,0.0,1.0,0.0
rexpansion,0.0,0.0,1.0
reye,1.0,0.0,0.0
reyes,0.0,0.0,1.0
rhabdom,0.0,10.0,0.0
rhabdomyolysis,0.0,2.0,0.0
rheumatic,4.0,3.0,1.0
rheumatoid,0.0,7.0,3.0
rhinitis,13.0,0.0,1.0
rhinoplasty,1.0,0.0,0.0
rhinorrhea,3.0,0.0,0.0
rhinoscopy,1.0,0.0,0.0
rhoeae,0.0,1.0,0.0
rhonchi,0.0,0.0,8.0
rhonchichest,0.0,0.0,1.0
rhythm,0.0,0.0,3.0
rhythmic,1.0,1.0,0.0
ri,0.0,1.0,0.0
rib,0.0,1.0,6.0
ribavirin,0.0,0.0,1.0
ribonucleic,0.0,0.0,1.0
ribs,0.0,3.0,2.0
rich,0.0,0.0,1.0
richly,1.0,0.0,0.0
rickettsial,0.0,0.0,1.0
rides,0.0,2.0,0.0
rif,0.0,0.0,4.0
rifampin,0.0,0.0,1.0
rifapentine,0.0,0.0,1.0
right,0.0,6.0,32.0
rightsided,0.0,0.0,8.0
righttoleft,0.0,0.0,1.0
rightward,0.0,0.0,1.0
rigid,0.0,1.0,0.0
rigidity,0.0,0.0,1.0
rigorous,1.0,0.0,1.0
rigors,0.0,0.0,1.0
rim,0.0,1.0,0.0
rimantadine,0.0,0.0,1.0
rims,2.0,0.0,0.0
ring,0.0,3.0,0.0
rinne,5.0,0.0,0.0
riod,0.0,1.0,0.0
riodic,1.0,0.0,0.0
rise,1.0,1.0,3.0
risedronate,0.0,2.0,0.0
rises,2.0,0.0,4.0
rising,0.0,0.0,6.0
risk,9.0,12.0,24.0
risks,0.0,1.0,0.0
rload,0.0,0.0,1.0
rmedicate,0.0,0.0,1.0
rniated,0.0,1.0,0.0
rock,1.0,0.0,0.0
rod,0.0,2.0,0.0
rods,0.0,1.0,0.0
role,1.0,2.0,6.0
roles,1.0,0.0,0.0
roll,1.0,1.0,0.0
rom,0.0,23.0,0.0
room,1.0,0.0,9.0
root,0.0,13.0,0.0
roots,0.0,3.0,0.0
rop,0.0,0.0,2.0
ropes,0.0,1.0,0.0
rosacea,1.0,0.0,0.0
rosenfeld,1.0,0.0,0.0
rotary,0.0,0.0,1.0
rotate,0.0,1.0,0.0
rotates,1.0,0.0,0.0
rotation,0.0,9.0,0.0
rotator,0.0,2.0,0.0
rough,0.0,1.0,0.0
roughly,0.0,0.0,1.0
round,1.0,0.0,0.0
roundbac,0.0,2.0,0.0
roundback,0.0,3.0,0.0
rounde,1.0,0.0,0.0
rounded,0.0,1.0,0.0
rous,1.0,0.0,0.0
route,0.0,1.0,3.0
routine,2.0,1.0,2.0
routinely,0.0,1.0,2.0
routines,0.0,1.0,1.0
rsae,0.0,1.0,0.0
rsized,0.0,1.0,0.0
rstand,2.0,0.0,0.0
rsv,0.0,0.0,2.0
rth,1.0,0.0,0.0
rtussis,0.0,0.0,1.0
rty,0.0,0.0,1.0
rub,0.0,1.0,2.0
ruba,0.0,0.0,1.0
rubber,2.0,0.0,0.0
rubbery,1.0,0.0,0.0
rubbing,0.0,1.0,0.0
rubella,4.0,0.0,0.0
rubeola,1.0,0.0,0.0
rubeolafever,0.0,0.0,1.0
rugs,0.0,2.0,0.0
rule,7.0,8.0,12.0
ruled,0.0,0.0,1.0
rules,1.0,1.0,1.0
ruling,0.0,0.0,1.0
run,0.0,5.0,1.0
running,0.0,2.0,0.0
runny,1.0,0.0,0.0
runs,0.0,1.0,0.0
rupture,5.0,6.0,3.0
ruptured,1.0,2.0,1.0
ruse,0.0,0.0,1.0
rusty,0.0,0.0,1.0
s,14.0,26.0,34.0
sac,4.0,1.0,0.0
saccular,0.0,0.0,2.0
saccules,0.0,0.0,1.0
sacral,0.0,1.0,0.0
sacroiliac,0.0,1.0,0.0
sacrum,0.0,1.0,0.0
sacs,0.0,2.0,3.0
saddle,1.0,0.0,0.0
safe,0.0,0.0,1.0
safety,1.0,4.0,3.0
sag,0.0,1.0,0.0
sagittal,0.0,1.0,0.0
salicylates,0.0,1.0,0.0
salicylic,2.0,0.0,0.0
saline,5.0,0.0,0.0
saliva,1.0,0.0,0.0
salivation,1.0,0.0,0.0
salmeterol,0.0,0.0,1.0
salt,1.0,0.0,2.0
salts,0.0,3.0,0.0
same,6.0,4.0,4.0
samples,1.0,0.0,2.0
sand,0.0,0.0,1.0
sandals,0.0,2.0,0.0
sandstone,0.0,0.0,1.0
sarcoidosis,0.0,0.0,16.0
sarcolemma,0.0,1.0,0.0
sarcoma,0.0,2.0,0.0
sarcomatous,0.0,1.0,0.0
sarcoplasmic,0.0,1.0,0.0
sardines,0.0,2.0,0.0
sars,0.0,0.0,13.0
sarsassociated,0.0,0.0,1.0
sarscov,0.0,0.0,5.0
satisfactory,0.0,1.0,0.0
saturate,0.0,0.0,1.0
saturated,2.0,0.0,0.0
saturation,2.0,0.0,6.0
saucerization,0.0,1.0,0.0
scab,1.0,0.0,0.0
scabs,1.0,0.0,0.0
scalene,0.0,0.0,1.0
scalers,0.0,0.0,1.0
scaling,1.0,0.0,0.0
scaly,0.0,1.0,0.0
scan,8.0,10.0,7.0
scanning,2.0,0.0,1.0
scans,1.0,3.0,3.0
scant,2.0,0.0,0.0
scapulae,0.0,4.0,0.0
scar,1.0,3.0,1.0
scarring,5.0,2.0,1.0
scattered,0.0,0.0,3.0
schedule,0.0,0.0,1.0
scheduled,6.0,1.0,0.0
scheuermann,0.0,4.0,0.0
schistosomiasis,0.0,0.0,1.0
schmorl,0.0,2.0,0.0
school,2.0,2.0,2.0
schoolage,0.0,0.0,1.0
schub,0.0,0.0,1.0
sciatic,0.0,2.0,0.0
sciatica,0.0,1.0,0.0
scintiphotography,0.0,0.0,1.0
scleroderma,0.0,0.0,3.0
sclerosing,0.0,0.0,2.0
sclerosis,1.0,3.0,2.0
sclerotic,1.0,0.0,0.0
scm,0.0,7.0,0.0
scoliometer,0.0,1.0,0.0
scoliosis,0.0,17.0,0.0
scopolamine,2.0,0.0,0.0
scoring,0.0,0.0,1.0
scosity,0.0,1.0,0.0
scouring,0.0,0.0,1.0
scraping,0.0,1.0,0.0
scrasia,1.0,0.0,0.0
scrasias,1.0,0.0,0.0
scratch,1.0,2.0,0.0
scratching,1.0,1.0,0.0
screen,0.0,1.0,1.0
screened,0.0,0.0,1.0
screening,1.0,0.0,0.0
screens,0.0,1.0,0.0
screwdriver,0.0,1.0,0.0
screws,0.0,1.0,0.0
scrub,0.0,1.0,0.0
scrupulously,1.0,0.0,0.0
scuba,2.0,0.0,0.0
scurvy,1.0,1.0,0.0
se,1.0,1.0,7.0
seafood,0.0,1.0,0.0
seal,2.0,0.0,2.0
sealed,0.0,0.0,1.0
seallike,0.0,0.0,1.0
sealwet,0.0,0.0,1.0
seam,0.0,1.0,0.0
seams,0.0,1.0,0.0
seases,0.0,0.0,1.0
season,0.0,0.0,1.0
seasonal,1.0,0.0,0.0
seat,2.0,1.0,1.0
sebaceous,4.0,0.0,0.0
seborrhea,1.0,0.0,0.0
second,1.0,8.0,6.0
secondar,1.0,0.0,0.0
secondary,9.0,17.0,15.0
secondborn,0.0,0.0,1.0
secondhand,1.0,0.0,2.0
secondline,0.0,0.0,1.0
secrete,0.0,0.0,1.0
secreted,0.0,0.0,1.0
secretes,0.0,1.0,0.0
secretion,0.0,2.0,2.0
secretions,6.0,0.0,45.0
secretory,9.0,0.0,0.0
section,1.0,4.0,1.0
sectioning,0.0,1.0,0.0
secure,0.0,1.0,3.0
secured,1.0,0.0,1.0
securely,1.0,0.0,1.0
sedation,1.0,0.0,3.0
sedative,0.0,1.0,0.0
sedativehypnotics,1.0,0.0,0.0
sedatives,2.0,0.0,7.0
sedentary,0.0,3.0,0.0
sedimentation,0.0,3.0,2.0
see,12.0,20.0,19.0
seeing,0.0,1.0,0.0
seek,3.0,3.0,3.0
seeking,0.0,1.0,1.0
seeks,0.0,1.0,0.0
seem,1.0,0.0,2.0
seems,1.0,1.0,0.0
seen,3.0,8.0,7.0
seep,1.0,0.0,0.0
segment,0.0,4.0,1.0
segmental,0.0,1.0,7.0
segments,0.0,1.0,3.0
seizures,1.0,2.0,5.0
seldom,6.0,0.0,0.0
select,0.0,0.0,1.0
selected,2.0,1.0,4.0
self,0.0,1.0,0.0
selfadministered,1.0,0.0,0.0
selfcare,0.0,1.0,0.0
selfhelp,1.0,0.0,1.0
selflimited,1.0,1.0,0.0
selflimiting,1.0,2.0,3.0
semicircular,1.0,0.0,0.0
semiclosed,1.0,0.0,0.0
semifowler,2.0,0.0,0.0
semirecumbent,1.0,0.0,0.0
sends,1.0,1.0,0.0
seness,1.0,0.0,0.0
sensation,9.0,20.0,1.0
sensations,0.0,0.0,1.0
sense,1.0,0.0,0.0
sensitive,1.0,3.0,3.0
sensitivity,7.0,3.0,6.0
sensorineural,15.0,0.0,0.0
sensory,2.0,12.0,1.0
separate,0.0,1.0,0.0
separated,0.0,1.0,0.0
separately,0.0,0.0,1.0
separates,1.0,0.0,0.0
separation,0.0,2.0,0.0
sepsis,1.0,1.0,3.0
septa,1.0,0.0,0.0
septae,0.0,0.0,2.0
septal,10.0,0.0,2.0
september,0.0,0.0,1.0
septic,0.0,13.0,4.0
septicemia,2.0,1.0,0.0
septoplasty,1.0,0.0,0.0
septum,35.0,0.0,0.0
sequela,1.0,0.0,0.0
sequelae,1.0,0.0,0.0
sequence,0.0,1.0,1.0
sequential,0.0,1.0,1.0
sequentially,0.0,1.0,0.0
sequestrationanulus,0.0,1.0,0.0
sequestrectomy,0.0,1.0,0.0
sequestrum,0.0,3.0,0.0
serial,0.0,1.0,5.0
series,3.0,1.0,0.0
serious,2.0,4.0,3.0
serologies,0.0,0.0,1.0
serosanguineous,0.0,0.0,1.0
serotonin,0.0,0.0,1.0
serous,2.0,0.0,0.0
serum,2.0,17.0,14.0
serve,0.0,1.0,1.0
serves,1.0,0.0,1.0
services,0.0,1.0,1.0
serving,0.0,1.0,0.0
sesamoid,0.0,1.0,0.0
sessile,2.0,0.0,0.0
sessions,0.0,1.0,0.0
set,2.0,4.0,1.0
sets,0.0,1.0,1.0
setting,0.0,0.0,1.0
settings,0.0,0.0,4.0
settles,0.0,0.0,1.0
seventh,0.0,0.0,1.0
several,15.0,17.0,13.0
severe,41.0,38.0,50.0
severely,0.0,2.0,6.0
severing,1.0,0.0,0.0
severity,1.0,7.0,10.0
sexes,0.0,3.0,1.0
sexlinked,1.0,0.0,0.0
sexual,0.0,1.0,0.0
shadows,1.0,0.0,1.0
shaft,0.0,2.0,0.0
shaggy,0.0,0.0,1.0
shaken,0.0,1.0,1.0
shaking,0.0,1.0,4.0
shallow,0.0,1.0,7.0
shampooing,3.0,0.0,0.0
shape,0.0,6.0,2.0
shaped,0.0,1.0,0.0
shaping,0.0,1.0,0.0
shared,0.0,0.0,1.0
sharp,0.0,1.0,4.0
shaving,1.0,1.0,0.0
she,0.0,0.0,14.0
sheath,0.0,3.0,1.0
sheaths,0.0,4.0,0.0
sheathswhich,0.0,1.0,0.0
sheepskin,0.0,1.0,0.0
sheet,0.0,3.0,0.0
sheets,0.0,2.0,0.0
sherbet,0.0,0.0,1.0
shift,1.0,1.0,11.0
shifted,0.0,0.0,1.0
shifting,0.0,0.0,1.0
shifts,1.0,2.0,3.0
shin,0.0,0.0,1.0
shining,1.0,0.0,0.0
shiny,0.0,2.0,0.0
shock,1.0,2.0,15.0
shoe,0.0,3.0,0.0
shoes,0.0,14.0,0.0
short,2.0,13.0,1.0
shorten,0.0,2.0,0.0
shortened,1.0,8.0,0.0
shortening,0.0,3.0,0.0
shorter,1.0,1.0,1.0
shortlife,0.0,0.0,1.0
shortlived,1.0,0.0,0.0
shortness,5.0,0.0,6.0
shortterm,0.0,3.0,1.0
shortwave,0.0,1.0,0.0
should,30.0,39.0,38.0
shoulder,0.0,16.0,0.0
shoulders,0.0,5.0,0.0
shouldnt,4.0,1.0,7.0
shout,2.0,0.0,0.0
shouting,1.0,0.0,0.0
show,7.0,21.0,35.0
showering,4.0,0.0,0.0
showing,2.0,2.0,5.0
shown,7.0,1.0,3.0
shows,11.0,8.0,29.0
